tweet,class,date_posted
"Closed due to accident in WestSide on I-10 Katy Fwy Outbound approaching The W Lp to Silber, stopped traffic back to I-45 traffic",0,2017-11-28 15:12:40+00:00
"Closed due to accident in WestSide on I-10 Katy Fwy Outbound approaching The W Lp to Silber, stopped traffic back to I-45, delay of 45 mins",0,2017-11-28 15:03:51+00:00
Exit ramp closed in MemorialPark on 610 W Lp SB at I-10 The Katy Fwy traffic ,0,2017-11-28 15:01:40+00:00
Exit ramp closed in MemorialPark on 610 W Lp NB at I-10 The Katy Fwy traffic ,0,2017-11-28 14:40:00+00:00
"Closed due to accident in Angleton on Hwy 288 SB between Hwy 35 and CR-44, stopped traffic back to TX-288-BR traffic ",0,2017-11-27 02:53:50+00:00
"Closed due to accident in Angleton on Hwy 288 SB between Hwy 35 and CR-44, stopped traffic back to TX-288-BR traffic ",0,2017-11-26 20:49:42+00:00
Closed due to accident in NorthSide on I-45 SB at Airtex traffic ,0,2017-11-26 04:38:21+00:00
"Closed due to accident in NwSide on Hwy 290 NW Fwy Outbound between Telge and Spg Cypress, stopped traffic back to Hwy 6 traffic",0,2017-11-24 18:36:57+00:00
"Closed due to accident in NwSide on Hwy 290 NW Fwy Outbound at Barker Cypress, stopped traffic back to Hwy 6 traffic ",0,2017-11-24 18:35:55+00:00
"Closed due to accident in Northside on 610 N Lp EB at The Hardy Toll Rd., stopped traffic back to I-10 The Katy Fwy traffic",0,2017-11-22 22:15:44+00:00
"Closed due to accident in Northside on 610 N Lp EB at The Hardy Toll Rd., stopped traffic back to Hwy 290 traffic ",0,2017-11-22 21:53:18+00:00
"Closed due to accident in EastSide on Hwy 225 La Porte Fwy WB at Goodyear and before The E Lp, stopped traffic back to Shaver traffic",0,2017-11-22 18:44:08+00:00
"Closed due to accident in Harris on I-45 N Fwy Inbound after W Rd. and before W Mt. Houston, stopped traffic back to The N Sam Houston Pkwy",0,2017-11-22 13:15:27+00:00
Closed for an accident in Houston on W sam houston tollway frontage Rd SB between Tanner Rd and Clay Rd traffic ,0,2017-11-20 19:46:56+00:00
"Hov lane closed. in Harris on The 69 SW Fwy Hov Inbound before Beltway 8 to TX-527 Spur, delay of 1 min traffic ",0,2017-11-20 16:46:48+00:00
"Road construction, two lanes closed in Downtown on Hwy 288 SB between Holcombe and The S Lp, stop and go traffic back to Southmore traffic",0,2017-11-19 08:07:31+00:00
"Road construction, two lanes closed in Downtown on Hwy 288 SB between Holcombe and The S Lp, stop and go traffic back to Southmore traffic",0,2017-11-18 19:38:03+00:00
"Road construction, two lanes closed on Hwy 288 SB between Holcombe and The S Lp traffic ",0,2017-11-18 19:37:31+00:00
Closed due to accident in EastSide on Hwy 225 La Porte Fwy Outbound at Tidal traffic ,0,2017-11-18 03:43:19+00:00
"Closed due to accident in EastSide on Hwy 225 La Porte Fwy Outbound at Tidal, stopped traffic back to Ctr St. traffic",0,2017-11-18 01:35:26+00:00
"Closed due to accident in Harris on Hwy 288 S Fwy NB from Almeda Genoa and before Orem, stopped traffic back to The S Sam Houston Tollway",0,2017-11-17 18:08:53+00:00
"Closed due to accident in Dickenson on I-45 NB between Hughes and FM 517, stopped traffic back to Holland traffic ",0,2017-11-16 22:25:48+00:00
"Closed due to accident in Dickenson on I-45 NB between Hughes and FM 517, stopped traffic back to Holland traffic ",0,2017-11-16 22:25:42+00:00
Closed due to accident in WestSide on I-10 EB between Bunker Hl and Blalock traffic ,0,2017-11-16 05:06:28+00:00
Closed due to accident in Angleton on Business 288 SB after Hwy 288 and before FM-523 traffic ,0,2017-11-15 12:06:40+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound after Scott and before 69, stop and go traffic back to Tellepsen",0,2017-11-13 15:40:53+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound after Scott and before 69, stop and go... ",0,2017-11-13 15:21:39+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound after Scott and before 69, stop and go traffic back to Griggs",0,2017-11-13 15:00:06+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound after Scott and before 69, stop and go traffic back to Woodridge",0,2017-11-13 13:56:37+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound after Scott and before 69, stop and go traffic back to 610 S Lp",0,2017-11-13 12:27:41+00:00
"Closed due to road construction in SeSide on E Sam Houston Tollway NB between Hwy 3 and Fairmont Pkwy, stop and ... ",0,2017-11-12 17:33:41+00:00
"Closed due to accident in Angleton on Hwy 288 SB at Hwy 35, stopped traffic back to CR 45 traffic ",0,2017-11-12 16:55:48+00:00
"Closed due to road construction in NorthSide on I-45 NB between I-10 and Quitman, stopped traffic back to Cullen traffic",0,2017-11-12 13:07:42+00:00
"Closed due to road construction in SeSide on E Sam Houston Tollway NB between Hwy 3 and Fairmont Pkwy, stop and ... ",0,2017-11-12 04:53:38+00:00
"Closed due to road construction in NorthSide on I-45 NB between I-10 and Quitman, stopped traffic back to Cullen traffic",0,2017-11-11 23:55:25+00:00
"Closed due to road construction in SeSide on E Sam Houston Tollway NB between Hwy 3 and Fairmont Pkwy, stop and ... ",0,2017-11-11 19:55:24+00:00
"Closed due to road construction in NorthSide on I-45 NB between I-10 and Quitman, stopped traffic back to Cullen traffic",0,2017-11-11 17:09:40+00:00
"Closed due to road construction in NorthSide on I-45 NB between I-10 and Quitman, stopped traffic back to Scott, delay of 20 mins traffic",0,2017-11-11 17:06:59+00:00
"Closed due to road construction in NorthSide on I-45 NB between I-10 and Quitman, stopped traffic back to 69 traffic ",0,2017-11-11 16:51:46+00:00
"Closed due to road construction in EastSide on E Sam Houston Tollway SB between Fairmont Pkwy and Hwy 3, stop an... ",0,2017-11-11 16:32:51+00:00
"Closed due to road construction in SeSide on E Sam Houston Tollway NB between Hwy 3 and Fairmont Pkwy, stop and ... ",0,2017-11-11 16:32:19+00:00
Closed due to accident in Downtown on I-45 SB between Cavalcade and Patton traffic ,0,2017-11-11 03:01:11+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound after Scott and before 69, stop and go traffic back to Tellepsen",0,2017-11-11 01:25:10+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound after Scott and before 69, stop and go traffic back to Wayside",0,2017-11-10 17:18:43+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound after Scott and before 69, stop and go... ",0,2017-11-10 14:28:37+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound after Scott and before 69, stop and go traffic back to Wayside",0,2017-11-10 14:09:56+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound after Scott and before 69, stop and go traffic back to Griggs",0,2017-11-10 13:22:28+00:00
Closed due to accident in SeSide on I-45 NB at Monroe and Bellfort traffic ,0,2017-11-10 04:38:39+00:00
Closed due to accident in SouthSide on Hwy 288 SB between Mchard and FM 518 traffic ,0,2017-11-09 09:44:34+00:00
Closed due to accident in SouthSide on Hwy 288 NB between Mchard and The S Sam Houston Tollway traffic ,0,2017-11-09 09:44:02+00:00
"Closed due to accident in SouthSide on Hwy 288 S Fwy Inbound after Reed Rd. and before Bellfort, stopped traffic back to Orem traffic",0,2017-11-08 17:46:15+00:00
Closed due to accident in EastSide on Hwy 225 WB between Battleground Rd. and Tidal traffic ,0,2017-11-08 05:20:13+00:00
Closed due to accident in EastSide on Hwy 225 WB between Tidal and Ctr St. traffic ,0,2017-11-08 05:06:37+00:00
"Closed due to accident in Harris on I-45 N Fwy Outbound after Little York to Shepherd, stopped traffic back to Airline traffic",0,2017-11-07 17:20:12+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound from Scott and before 69, stop and go traffic back to Tellepsen",0,2017-11-07 01:39:00+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound from Scott and before 69, stop and go ... ",0,2017-11-06 15:35:34+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound from Scott and before 69, stop and go traffic back to Broad St",0,2017-11-06 14:52:42+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound from Scott and before 69, stop and go traffic back to Monroe",0,2017-11-06 14:05:01+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound from Scott and before 69, stop and go traffic back to Airport",0,2017-11-06 13:46:22+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound from Scott and before 69, stop and go traffic back to 610 S Lp",0,2017-11-06 12:58:34+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound from Scott and before 69, stop and go traffic back to Woodridge",0,2017-11-06 12:49:52+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound from Scott and before 69, stop and go traffic back to Wayside",0,2017-11-06 12:02:42+00:00
"Road construction, right lane closed in Downtown on I-45 Gulf Fwy Inbound from Scott and before 69, stop and go traffic back to Tellepsen",0,2017-11-06 11:49:31+00:00
Closed due to an accident in SeSide on I-45 SB at Dixie Farm Rd. traffic ,0,2017-11-05 04:54:30+00:00
"Closed due to accident in SouthSide on Hwy 288 NB after Holcombe, stopped traffic back to Holly Hall traffic ",0,2017-11-04 01:22:18+00:00
Entrance ramp is closed due to vehicle fire. in Spring on Hardy Toll Rd SB at Northgate Crossing traffic ,0,2017-11-03 10:55:37+00:00
Closed due to accident in Waller on US-290 EB between FM-362 and Fields Store Rd traffic ,0,2017-11-03 08:30:52+00:00
2 left lanes closed for emergency construction in NorthSide on I-45 gulf Fwy Inbound at I-10 traffic ,0,2017-11-03 01:48:24+00:00
2 left lanes closed for emergency construction in NorthSide on I-45 gulf Fwy Inbound at I-10 traffic ,0,2017-11-02 21:54:24+00:00
2 left lanes closed for emergency construction in NorthSide on I-45 gulf Fwy Inbound at I-10 traffic ,0,2017-11-02 20:47:22+00:00
Lanes closed for hazmat spill in Rosenberg on US-90 Alt EB between TX-36 and Radio Ln traffic ,0,2017-11-02 18:57:22+00:00
All main lanes closed form hazmat spill in FortBend on US-90 Alt WB between TX-36 and Beasley Rd traffic ,0,2017-11-02 18:55:09+00:00
"Closed due to accident in SouthSide on Hwy 288 S Fwy SB approaching The S Sam Houston Tollway, stopped traffic back to Orem traffic",0,2017-11-02 13:18:49+00:00
Accident involving 18-wheeler. all mainlanes closed. in NewCaney on I-69 Eastex Fwy Inbound at Roman Forest Blv... ,0,2017-11-02 10:41:09+00:00
Closed due to accident in NewCaney on I-69 Eastex Fwy Inbound at Roman Forest Blvd. traffic ,0,2017-11-02 10:31:50+00:00
Closed due to accident in Harris on I-45 Gulf Hov Inbound approaching Clearwood traffic ,0,2017-11-01 14:32:10+00:00
"Closed due to accident in Downtown on I-45 Gulf Fwy Inbound before 69, stopped traffic back to Wayside traffic ",0,2017-11-01 12:53:03+00:00
"Closed due to accident in Conroe on I-45 N Fwy Inbound at FM 1488, stopped traffic back to Gladstell traffic ",0,2017-10-31 14:23:16+00:00
Closed due to accident in Downtown on US-69 NB near I-45 traffic ,0,2017-10-30 05:34:24+00:00
"Closed due to accident in SwSide on US-69 NB at The 610 W Lp, stopped traffic back to Hillcroft traffic ",0,2017-10-28 17:57:25+00:00
"Closed due to accident in SwSide on US-69 NB at The 610 W Lp, stop and go traffic back to Hillcroft traffic ",0,2017-10-28 16:11:51+00:00
"Closed due to accident in Galleria on US-69 NB at The 610 W Lp, stop and go traffic back to Chimney Rock traffic ",0,2017-10-28 15:16:44+00:00
Closed due to accident in Harris on I-10 Katy Fwy Frontage Rd WB at Bingle Rd traffic ,0,2017-10-28 09:37:24+00:00
Police activity. all lanes closed in WestSide on Sam Houston Tollway SB between Westheimer and Westpark traffic ,0,2017-10-28 03:17:29+00:00
Police activity. all lanes closed in WestSide on Sam Houston Tollway NB between Westpark and Westheimer traffic ,0,2017-10-28 03:17:28+00:00
Police activity. all lanes closed in WestSide on Sam Houston Tollway NB between Westpark and Westheimer traffic ,0,2017-10-28 03:09:28+00:00
Police activity. all lanes closed in WestSide on Sam Houston Tollway SB between Westheimer and Westpark traffic ,0,2017-10-28 03:07:54+00:00
Closed due to accident in WestSide on Sam Houston Tollway NB at Westpark traffic ,0,2017-10-28 02:40:01+00:00
Closed due to accident in SeSide on I-45 SB between 610 S Lp and Broadway traffic ,0,2017-10-28 02:40:01+00:00
Closed due to accident in SeSide on I-45 SB between 610 S Lp and Broadway traffic ,0,2017-10-28 02:37:24+00:00
"Lost load has the main lanes closed in EastSide on Hwy 225 laporte Fwy Inbound between The E Lp and Broadway, st... ",0,2017-10-27 23:24:21+00:00
Closed due to accident in Tomball on Hwy 99 EB at Cypress Rosehill Rd and before Cedar Ln traffic ,0,2017-10-26 15:55:14+00:00
"Closed due to accident in SwSide on 69 SW Fwy Outbound at Bissonnet and before The W Sam Houston Tollway, stoppe... ",0,2017-10-26 11:41:11+00:00
Main lanes closed for an accident in FortBend on 69 SW Fwy Inbound between Daily Rd and Hwy 529 traffic ,0,2017-10-25 23:24:15+00:00
"Closed due to accident in Angleton on Hwy 288 S Fwy SB after CR 220 and before FM 2004, stopped traffic back to S. Walker St. traffic",0,2017-10-23 11:39:50+00:00
"Closed due to accident in Downtown on US-69 SB between I-45 and Hwy 288, stopped traffic back to The George R Brown traffic",0,2017-10-23 06:19:38+00:00
Closed due to accident in Downtown on Hwy 288 NB between 69 SW Fwy and I-45 traffic ,0,2017-10-23 03:33:43+00:00
Closed due to accident in Northside on I-45 SB between Greens Rd. and The N Sam Houston Pkwy traffic ,0,2017-10-21 08:47:03+00:00
Closed due to accident in Downtown on I-45 NB between Scott and 69 traffic ,0,2017-10-21 03:45:40+00:00
Closed due to accident in Downtown on I-45 NB between Scott and 69 traffic ,0,2017-10-21 03:35:41+00:00
Three right lanes and a right shoulder closed. in NorthSide on N sam houston Pkwy EB approaching Veterans Memori... ,0,2017-10-20 21:49:37+00:00
All main lanes closed for an accident in Richmond on 69 SW Fwy Outbound between Hwy 99 and Williams Wy Boulevard traffic,0,2017-10-20 20:43:37+00:00
All lanes closed for a vehicle fire. in NorthSide on N sam houston Pkwy EB between Veterans Memorial Toll Plz an... ,0,2017-10-20 20:20:23+00:00
All lanes closed for a vehicle fire. in NorthSide on N sam houston Pkwy EB between Veterans Memorial Toll Plz an... ,0,2017-10-20 20:14:51+00:00
"Closed due to accident in SouthSide on Hwy 288 S Fwy Outbound after Holly Hall to past The S Lp, stopped traffic back to Macgregor traffic",0,2017-10-20 11:55:27+00:00
"Closed due to accident in SouthSide on Hwy 288 S Fwy Outbound after Holly Hall to past The S Lp, stopped traffic back to Holcombe traffic",0,2017-10-20 11:44:50+00:00
Closed due to accident in Humble on US-69 NB between Townsen Boulevard and Lp 494 traffic ,0,2017-10-20 05:19:47+00:00
Closed due to accident in Humble on US-69 NB between Townsen Boulevard and Lp 494 traffic ,0,2017-10-20 03:57:41+00:00
Freeway closed for accident with a hazmat spill in CincoRanch on I-10 katy Fwy Outbound between Mason and Hwy 99... ,0,2017-10-18 20:23:15+00:00
Closed due to accident in Downtown on I-10 Katy Fwy WB between T.C. Jester and Washington traffic ,0,2017-10-18 02:26:23+00:00
"Closed due to accident in SugarLand on US-69 SB between Williams Trace and Hwy 6, stopped traffic back to Kirkwood traffic",0,2017-10-15 21:45:32+00:00
"Closed due to road construction in NorthSide on I-45 NB between I-10 and N. Main, stopped traffic back to Calhoun traffic",0,2017-10-15 16:52:02+00:00
Closed due to accident in SwSide on US-69 SB at Bellaire Blvd traffic ,0,2017-10-15 13:09:48+00:00
Closed due to vehicle fire accident in SwSide on US-69 SB at Bellaire Blvd traffic ,0,2017-10-15 06:16:41+00:00
"Disabled 18-wheeler. connecting ramp closed in Brookhollow on 610 N Lp WB at Hwy 290, stopped traffic back to T.C. Jester traffic",0,2017-10-13 16:55:13+00:00
